name	length	score	pvalue
S5C25717	3040	0.0436774030067058	0.475139461557119
S5C25766	97473	0.985938528148775	0.00278923114237206
S5C25780	3291	0.117362014397966	0.30863448944943
S5C25828	2542	0.0514817563553354	0.680950292980428
S5C25869	2380	0.125278842835082	0.492326703073305
S5C25892	2218	0.22492433816497	0.351616375014948
S5C25912	3959	0.811153623538061	0.0268008731506185
S5C25942	5348	0.45690672717224	0.101503759398496
S5C25996	2148	0.0703826631343307	0.617251963168175
S5C26022	3331	0.457433404802088	0.101261217560029
S5C26040	2196	0.374144618538471	0.22382110256308
S5C26050	2775	0.499799587914445	0.156096783194483
S5C26061	2409	0.967240519806662	0.00322876390162235
S5C26088	3209	0.505145600813314	0.0865874363327674
S5C26097	7786	0.199488523225893	0.224715013339801
S5C26108	2051	0.331330399591062	0.254554151552597
S5C26117	2514	0.771824998991026	0.0520189739705824
S5C26128	2206	0.901597741186968	0.0163829872045282
S5C26130	3719	0.737228501039249	0.0386854232355081
S5C26134	2397	0.358416877917495	0.234862677880974
S5C26182	3445	0.918949512711164	0.0112781954887218
S5C26193	4624	0.271656992661632	0.177904438515644
S5C26222	3101	0.185939001809627	0.235265583313122
S5C26240	2905	0.174197541427611	0.415474149958146
S5C26242	3681	0.384897888648268	0.125151588649042
S5C26275	5345	0.0673463715532071	0.400679117147708
S5C26277	3885	0.0601523917379721	0.421052631578947
S5C26283	6297	0.365158943769504	0.132064031045355
S5C26341	5177	0.417288632609384	0.114237205918021
S5C26350	3581	0.607187410076581	0.0654862963861266
S5C26390	5330	0.800979435649607	0.028619936939122
S5C26398	2444	0.981508762277188	0.0011161159166102
S5C26403	2362	0.44643077031129	0.182086339538406
S5C26417	3740	0.300757221049411	0.161775406257579
S5C26480	2736	0.284467713778549	0.293259457089329
S5C26490	3101	0.270600102157062	0.178268251273345
S5C26493	2765	0.09624583016532	0.550205285606091
S5C26518	2099	0.452939982177431	0.178618407940368
S5C26529	6317	0.209133085412912	0.216226048993451
S5C26536	4079	0.266025074378804	0.180572398738782
S5C26562	2057	0.245433539914303	0.330609479013035
S5C26577	2287	0.921846314639766	0.0118388009726153
S5C26597	2504	0.422974951863511	0.195120978993104
S5C26636	4652	0.0932924235765633	0.347198641765705
S5C26650	3788	0.0236457688909336	0.5859810817366
S5C26664	8044	0.352377044417094	0.136793596895464
S5C26677	2515	0.83916460025192	0.0330848646709451
S5C26788	2506	0.9912923780008	0.000438474110096863
S5C26810	3521	0.0326307868993772	0.529832646131458
S5C26827	6213	0.12421042186573	0.299417899587679
S5C26862	3454	0.976962612717031	0.00388066941547417
S5C26948	4025	0.115369100160078	0.311302449672569
S5C26959	2321	0.986241286220133	0.000876948220193726
S5C27024	2104	0.912549273914737	0.0141507553713078
S5C27046	2242	0.672650541713919	0.0835891098975565
S5C27050	7384	0.0307480578458298	0.540140674266311
S5C27059	5895	0.372735367881289	0.129881154499151
S5C27126	2084	0.18505775590074	0.400247139952964
S5C27127	9975	0.9755426683755	0.00400194033470774
S5C27132	9406	0.0594732959520174	0.422629153528984
S5C27164	43109	0.178710418170625	0.242420567547902
S5C27182	4508	0.995530264178648	0.00133398011156925
S5C27201	2805	0.381635653668008	0.219595806593056
S5C27225	6311	0.152032420122247	0.266674751394616
S5C27226	3052	0.0368436152173435	0.506306087800146
S5C27233	2427	0.0802602363231238	0.589109897556503
S5C27236	3350	0.1250783701402	0.298326461314577
S5C27240	2751	0.125968487281678	0.491330171004903
S5C27254	2161	0.90281425168945	0.0161039582253757
S5C27270	3146	0.999379836507474	0
S5C27349	4889	0.0611535314026215	0.417899587678875
S5C27387	2158	0.115959740149364	0.509387332084347
S5C27460	2692	0.177452415474346	0.411248853988121
S5C27535	5891	0.1095713928477	0.319427601261218
S5C27555	2498	0.776346238521955	0.0508629967712361
S5C27593	3374	0.581297091914286	0.0694882367208343
S5C27618	6126	0.132429367782644	0.287654620422023
S5C27712	2647	0.265413217216685	0.310997727906884
S5C27734	5781	0.0461505085281493	0.466165413533835
S5C27791	2047	0.319246473513397	0.2642803045402
S5C27813	2263	0.888694365640204	0.0194523059752063
S5C27841	3214	0.991160872471959	0.00206160562697065
S5C27874	6161	0.173259962449362	0.24678632064031
S5C27904	2283	0.0978659885132046	0.545979989636067
S5C27957	2402	0.744236385083142	0.0614262366962969
S5C27976	2597	0.739290185138827	0.0632997169848926
S5C27999	2871	0.189476745348581	0.394347670108024
S5C28005	2580	0.656096465413224	0.0890501056323992
S5C28022	5769	0.0569436533679716	0.429905408682998
S5C28042	4005	0.0027681234246666	0.870603929177783
S5C28123	2121	0.244736259759193	0.33136684338502
S5C28144	7458	0.207589227841746	0.217923841862721
S5C28160	2478	0.731883516380334	0.0654522262526408
S5C28203	4526	0.0986033091998442	0.338345864661654
S5C28307	2047	0.273175947891567	0.303184916490613
S5C28343	2756	0.266433302496211	0.310080918403954
S5C28377	3095	0.979490311213439	0.00363812757700703
S5C28462	2660	0.328565551279145	0.256626938254873
S5C28471	2174	0.14480418999758	0.459122254554152
S5C28505	4047	0.0828210144561343	0.36914867814698
S5C28509	2422	0.640908562170626	0.0945908239327142
S5C28519	2000	0.95245298299361	0.00566030214852314
S5C28565	2607	0.660145680985928	0.0879339897157891
S5C28582	2621	0.0897291629497733	0.566388966396939
S5C28636	2717	0.257313391021546	0.318332203930322
S5C28649	2214	0.247667491272185	0.328138079483398
S5C28657	2562	0.2213738429604	0.355243751743931
S5C28661	3339	0.671933653665729	0.0511763279165656
S5C28678	2116	0.420348669921387	0.196595846454339
S5C28701	2107	0.917745603650358	0.0130745007374337
S5C28729	11332	0.969605248670499	0.00521464952704342
S5C28751	3629	0.0969265110751715	0.34125636672326
S5C28758	2751	0.259516187423806	0.316418862358991
S5C28847	6696	0.0941988850580412	0.345622119815668
S5C28904	8187	0.995230638947428	0.00133398011156925
S5C28938	3239	0.172301464688071	0.247999029832646
S5C28940	2422	0.656342706840024	0.0890102443496632
S5C28945	2382	0.0102611492065137	0.902818192689441
S5C28946	4058	0.110284392674985	0.318457433907349
S5C28955	3207	0.47661938928217	0.0942275042444822
S5C29023	2074	0.913629331978898	0.0138717263921553
S5C29061	4155	0.997629157175436	0.000485083676934271
S5C29102	4137	0.15701172763957	0.262672811059908
S5C29199	2813	0.315353243987767	0.267150316897198
S5C29221	2808	0.159949075562648	0.43687965878742
S5C29227	2273	0.460309473942288	0.174712002232232
S5C29240	5379	0.663603799751407	0.0525103080281349
S5C29254	2061	0.41550456893018	0.199146968549448
S5C29283	3179	0.69251681910821	0.047416929420325
S5C29298	3041	0.254352619713935	0.187242299296629
S5C29395	3464	0.208144588151636	0.217560029105021
S5C29424	2876	0.345649827846585	0.243592298800175
S5C29434	3323	0.23171896739906	0.199490662139219
S5C29451	2420	0.236758803107755	0.33949854506318
S5C29556	2127	0.097031882336408	0.548172360186551
S5C29572	2147	0.866996848468063	0.0251923306892016
S5C29583	3736	0.996033852510517	0.00121270919233568
S5C29627	3416	0.00405694243019663	0.835920446276983
S5C29638	2000	0.217144701064553	0.359708215410372
S5C29647	3715	0.1032815221399	0.32937181663837
S5C29649	5608	0.148481482469687	0.270434149890856
S5C29663	3016	0.0926197853676988	0.348775163715741
S5C29676	11039	0.572729239921711	0.0717923841862721
S5C29701	2174	0.18626910093799	0.398652688643521
S5C29720	3539	0.0683825757171059	0.398738782439971
S5C29725	2454	0.178177333490995	0.410092876788775
S5C29726	2169	0.532105317627291	0.140750189341093
S5C29730	8251	0.0683230328479647	0.398738782439971
S5C29757	2646	0.166358506003934	0.426874476820664
S5C29773	3059	0.641909191794917	0.057239873878244
S5C29873	2384	0.895970515975819	0.0176984095348188
S5C29877	2261	0.435360638772701	0.187906086817874
S5C29923	2961	0.22825383029824	0.348188304699645
S5C29928	2330	0.971140460720785	0.00247139952963686
S5C29949	2198	0.192450672054208	0.390600709530833
S5C29951	3618	0.972741977217488	0.00460829493087558
S5C29969	2355	0.487292293640428	0.161438195081118
S5C29979	2458	0.497403953729902	0.156973731414677
S5C30048	2074	0.550845277804174	0.132578626380197
S5C30052	3712	0.0129721476512645	0.685787048265826
S5C30089	2615	0.969483237564413	0.0025909833778451
S5C30111	3241	0.40023915259983	0.120300751879699
S5C30129	2272	0.73997421131784	0.06302068800574
S5C30144	4793	0.98226488056119	0.0033955857385399
S5C30154	3488	0.464030722868499	0.0988357991753577
S5C30249	12567	0.921810711657492	0.0109143827310211
S5C30258	3033	0.0184232392421612	0.630002425418385
S5C30335	4923	0.122904772984584	0.301115692456949
S5C30337	2728	0.533386867373581	0.139673934707219
S5C30339	11064	0.0604619198869522	0.419961193305845
S5C30348	2016	0.895831220950598	0.0178179933830271
S5C30384	2020	0.458416507352918	0.175907840714314
S5C30403	2116	0.928148144593984	0.0103639335113804
S5C30439	2959	0.693836129340554	0.0757762984812851
S5C30463	6904	0.0116403571446836	0.702764976958525
S5C30467	3784	0.0188765354742147	0.625636672325976
S5C30473	6437	0.00370734657082717	0.846471016250303
S5C30515	2583	0.118424675186521	0.504803284569697
S5C30539	2593	0.774280128551107	0.0515406385777494
S5C30556	3307	0.904474374640714	0.0129759883579918
S5C30557	2174	0.917134511877267	0.0130745007374337
S5C30571	2324	0.990316219160699	0.000597919241041177
S5C30589	4975	0.997435147283153	0.000606354596167839
S5C30592	3234	0.817406465335752	0.0257094348775164
S5C30596	4096	0.113639467456181	0.314819306330342
S5C30604	7416	0.0375846058108854	0.501333980111569
S5C30615	5689	0.0436538107636442	0.475139461557119
S5C30647	9654	0.681868098635821	0.0492359932088285
S5C30699	2144	0.0889430929154389	0.568023278989118
S5C30760	4255	0.0110239022249183	0.710526315789474
S5C30777	3301	0.624675792225845	0.0613630851321853
S5C30790	8240	0.947849950966616	0.00727625515401407
S5C30832	4299	0.640865510271103	0.0573611447974776
S5C30834	2221	0.0608952701533246	0.648064734723163
S5C30905	2001	0.358444565875361	0.234862677880974
S5C30907	2722	0.206158448602719	0.373021883844222
S5C30960	6078	0.085674524312562	0.362842590346835
S5C31117	3149	0.0798570083638694	0.375697307785593
S5C31208	9040	0.668956666445196	0.0516614115934999
S5C31214	2301	0.237213591161042	0.339060070953083
S5C31226	5838	0.979464258535771	0.00363812757700703
S5C31292	10617	0.389855659613819	0.123817608537473
S5C31302	3698	0.0483736208410648	0.457918991025952
S5C31338	11013	0.967222104206796	0.00533592044627698
S5C31356	2741	0.0579486743991555	0.657073384621517
S5C31376	2047	0.0930536076634841	0.558097819587834
S5C31379	4230	0.124294353145181	0.299296628668445
S5C31432	4741	0.0297235769843971	0.545840407470289
S5C31479	2378	0.606849177316214	0.108821301869494
S5C31546	7572	0.128859541348152	0.2929905408683
S5C31604	2047	0.268888650572168	0.307569657591581
S5C31609	2384	0.327423094044259	0.258022083150636
S5C31616	2509	0.953537848076301	0.00546099573484275
S5C31619	2951	0.209774586306752	0.368836449156934
S5C31634	2633	0.442192427195962	0.184358432654363
S5C31642	2677	0.168961049668063	0.423167377526209
S5C31657	2099	0.423131910569467	0.195120978993104
S5C31680	3148	0.0581864307068923	0.426146010186757
S5C31689	2842	0.0422184102161191	0.716825447442899
S5C31690	3410	0.975213191571583	0.00400194033470774
S5C31700	32110	0.657176341863773	0.053601746301237
S5C31737	3277	0.60893052931034	0.0651224836284259
S5C31873	2772	0.670549568932328	0.084346474269542
S5C31887	2433	0.147611190700364	0.454697652170447
S5C31890	7693	0.380663166426349	0.126606839679845
S5C31915	2031	0.771313668358285	0.0522581416669988
S5C31917	2763	0.986856505142632	0.000757364371985491
S5C31931	3235	0.906147256395407	0.0127334465195246
S5C32014	4750	0.0820739697405457	0.370725200097017
S5C32055	2581	0.758932207912913	0.0560051022441902
S5C32071	3805	0.0416236401366835	0.48471986417657
S5C32077	4426	0.665607694680434	0.0520252243512006
S5C32078	2181	0.194727714906054	0.387491529477419
S5C32124	2166	0.779390043389904	0.0499063259855702
S5C32125	4000	0.115907615328364	0.310453553237934
S5C32184	5110	0.692726436393804	0.047416929420325
S5C32192	2268	0.88453177300629	0.0205684218918165
S5C32203	2307	0.457061431822551	0.176426037389883
S5C32206	3320	0.322913656134063	0.152073732718894
S5C32211	3161	0.00579411729125247	0.799175357749212
S5C32222	3963	0.147296704947466	0.271889400921659
S5C32245	2243	0.0627547899050773	0.641567345637183
S5C32285	2638	0.0533361542424945	0.674333320046239
S5C32313	3657	0.04344354232094	0.476594712587921
S5C32343	3510	0.025722095273514	0.572520009701673
S5C32396	3044	0.316483344765864	0.1549842347805
S5C32453	3269	0.122853939133377	0.301115692456949
S5C32477	2388	0.0378896906242325	0.737314146769243
S5C32484	6228	0.134721797849672	0.285593014795052
S5C32485	2366	0.981624929178464	0.0011161159166102
S5C32511	3023	0.108378869129173	0.321246665049721
S5C32540	2693	0.430113835346286	0.190975405588552
S5C32554	4084	0.73844474748039	0.0382003395585739
S5C32596	2077	0.511214591381835	0.150675648742377
S5C32607	2494	0.227019114082979	0.349144975485311
S5C32613	6491	0.252314255604895	0.188455008488964
S5C32625	2428	0.142358896956762	0.462789492565871
S5C32639	2815	0.356487577717954	0.23601865508032
S5C32668	4146	0.994924044559267	0.00133398011156925
S5C32691	2182	0.779662303565864	0.0498266034200981
S5C32705	7426	0.0582817736918885	0.425539655590589
S5C32711	3746	0.843756453702004	0.0225563909774436
S5C32823	7296	0.2248850128397	0.203856415231627
S5C32830	2743	0.58034227910779	0.120102044883804
S5C32833	2624	0.294649039727257	0.284171084625503
S5C32834	2026	0.255186257107567	0.320524574480807
S5C32852	3069	0.00611114412342543	0.793596895464468
S5C32880	2226	0.85592203142647	0.0281022043289353
S5C32889	4308	0.776792026067239	0.0326218772738297
S5C32899	3557	0.982350583790628	0.0033955857385399
S5C32999	2121	0.94280707974254	0.00717503089249412
S5C33009	3944	0.0618130919517577	0.415595440213437
S5C33025	7521	0.0638650925068526	0.408682997817123
S5C33027	4553	0.432308351603625	0.109143827310211
S5C33032	2035	0.28017953491431	0.296886833818312
S5C33067	2352	0.589303964840105	0.116155777892933
S5C33070	2957	0.543870739978504	0.134850719496153
S5C33084	2323	0.908780045779058	0.0147088133296129
S5C33116	2045	0.96775439438337	0.00310918005341412
S5C33149	5323	0.800348700065791	0.0287412078583556
S5C33232	8409	0.0394266919695355	0.493087557603687
S5C33250	6613	0.457796289120664	0.101261217560029
S5C33263	2340	0.163639338537696	0.431299079204369
S5C33295	2752	0.138448590058751	0.468569378562602
S5C33319	3483	0.873351161899991	0.0174630123696338
S5C33321	3250	0.192437408215884	0.230414746543779
S5C33341	2736	0.225648905280845	0.350819149360226
S5C33372	8800	0.491791478064478	0.0902255639097744
S5C33417	2827	0.0575499277383527	0.658867142344641
S5C33419	2168	0.956064003966586	0.00498266034200981
S5C33420	4653	0.981169561173634	0.00351685665777347
S5C33439	3467	0.336321593911906	0.145282561241814
S5C33449	2448	0.254211840851068	0.321839996811097
S5C33454	2265	0.531320092879473	0.140949495754773
S5C33474	2012	0.252571449592159	0.323354725555068
S5C33483	3248	0.994241732819091	0.00157652195003638
S5C33514	2020	0.142000002181136	0.463387411806912
S5C33523	4361	0.118120164530575	0.307421780257094
S5C33568	58692	0.933793052321705	0.00933786078098472
S5C33627	7584	0.982198464736078	0.0033955857385399
S5C33634	2613	0.0237879343135058	0.80910431697692
S5C33638	5658	0.0252188316308391	0.574702886247878
S5C33655	2423	0.115650651874272	0.509905528759915
S5C33669	6160	0.0977160941105919	0.339316032015523
S5C33697	2514	0.754541594602585	0.0577988599673138
S5C33701	5524	0.0680773743338686	0.399223866116905
S5C33737	2191	0.287967420555888	0.290349583449595
S5C33743	20317	0.709277404849671	0.0441426146010187
S5C33744	4347	0.126444897129866	0.296507397526073
S5C33756	2021	0.188270556536329	0.395702953721051
S5C33759	2265	0.0412682739088344	0.7216885239367
S5C33766	3516	0.238469679261228	0.195003638127577
S5C33771	2809	0.760141501757284	0.0556463506995655
S5C33801	2490	0.302392060417115	0.277474389125842
S5C33826	2483	0.0843272193874703	0.578985131741539
S5C33832	4080	0.649160965881915	0.0559058937666747
S5C33835	5804	0.376682981118126	0.128304632549115
S5C33862	3564	0.084457271117265	0.365146737812273
S5C33866	7582	0.0230022457560055	0.592408440455979
S5C33867	3762	0.0512644809804307	0.448702401164201
S5C33925	2102	0.641472704948952	0.0944313788017698
S5C33972	3280	0.168505842098366	0.252243512005821
S5C34043	4999	0.650257425581774	0.0556633519282076
S5C34106	2040	0.577682673404687	0.121377605931359
S5C34121	2282	0.736810782866494	0.0640969426396141
S5C34156	2745	0.0825092612291428	0.583768485669869
S5C34169	11093	0.164113003719321	0.256851806936697
S5C34178	29781	0.985602689961805	0.00278923114237206
S5C34181	2915	0.194558489331269	0.387770558456571
S5C34228	4483	0.00871909939773666	0.745452340528741
S5C34243	3756	0.60588816987302	0.0657288382245937
S5C34244	2405	0.0772862245663926	0.596922708972775
S5C34246	2435	0.541215876104309	0.13620600310918
S5C34283	7360	0.0536183684137101	0.44154741692942
S5C34287	2874	0.266938736078926	0.309562721728385
S5C34408	2461	0.307224423932555	0.273408538286762
S5C34420	2624	0.335914055783612	0.251086219954558
S5C34455	2088	0.450619344239402	0.179854107705186
S5C34468	4844	0.233461444032275	0.198277952946883
S5C34494	6046	0.044384985293588	0.472956585010914
S5C34505	2212	0.0502018729598051	0.685255311515925
S5C34513	2507	0.110610852838572	0.519153346354686
S5C34536	3290	0.360970482441283	0.134004365753092
S5C34543	2463	0.309609257265559	0.271335751584486
S5C34549	2440	0.621712448225852	0.102722525610874
S5C34571	2684	0.307279814891806	0.273368677004026
S5C34577	3107	0.241343397649023	0.193427116177541
S5C34616	2153	0.860256822816012	0.0271853948260055
S5C34805	3622	0.959866607036593	0.00642735871937909
S5C34810	3637	0.214795072891403	0.211375212224109
S5C34816	2322	0.0555146658902161	0.665842866823454
S5C34824	2049	0.845041056217777	0.0314106907960298
S5C34831	4294	0.353607776586103	0.136551055056997
S5C34872	3249	0.965016644211967	0.00557846228474412
S5C34899	6940	0.0661103986603609	0.402861993693912
S5C34938	2181	0.40253145969805	0.206760473552039
S5C34970	2147	0.199602185913207	0.380794833977757
S5C34981	8005	0.733634686722737	0.039291777831676
S5C35005	2056	0.0244841790956132	0.804958743572368
S5C35103	6337	0.0286748873492869	0.552752849866602
S5C35115	2524	0.560868255622898	0.128313469127437
S5C35159	2295	0.109224913134939	0.521824052298003
S5C35190	2248	0.42601563271803	0.193646111531869
S5C35208	2440	0.169001095324708	0.423007932395264
S5C35254	4470	0.0402666643049065	0.489934513703614
S5C35295	6203	0.171754788712318	0.248241571671113
S5C35300	4203	0.0867019081571847	0.360538442881397
S5C35319	2406	0.232098029940288	0.343803563598677
S5C35344	3456	0.328725484847588	0.148556876061121
S5C35364	2259	0.875924388729098	0.0226412085940926
S5C35367	5400	0.148954293909453	0.269827795294688
S5C35378	2759	0.542411669169794	0.135727667716347
S5C35381	2148	0.985911696863947	0.000876948220193726
S5C35393	4460	0.215057308465902	0.211132670385642
S5C35436	4319	0.389711897383353	0.123938879456706
S5C35439	3206	0.0891129712156769	0.355930147950521
S5C35458	4523	0.0192984252205167	0.622119815668203
S5C35491	6182	0.867434228223403	0.0185544506427359
S5C35513	2065	0.0989124226275731	0.544146370630207
S5C35531	2366	0.247256276979548	0.328616414876231
S5C35538	4042	0.078704509521577	0.378243997089498
S5C35571	2060	0.566973026257961	0.1258420695978
S5C35642	2072	0.289637071979921	0.288794993422888
S5C35652	3044	0.30152704673693	0.160562697065244
S5C35663	2797	0.328497859291877	0.256746522103081
S5C35674	2014	0.916565710784075	0.0131542233029059
S5C35728	4983	0.919707353296479	0.0111569245694882
S5C35769	2315	0.103140782647944	0.534818830469964
S5C35801	5584	0.064125799304707	0.408076643220956
S5C35803	2287	0.585625824240014	0.117550922788695
S5C35805	2843	0.372814738231569	0.224698050783274
S5C35815	2328	0.296072970287825	0.283015107426157
S5C35839	2002	0.199848979738455	0.380635388846813
S5C35892	3477	0.987623433126574	0.00278923114237206
S5C35958	2354	0.302755162623577	0.277314943994898
S5C35981	8675	0.13596251620423	0.283531409168082
S5C35983	2220	0.601089787346811	0.111053533702715
S5C36014	7537	0.0461493772089277	0.466165413533835
S5C36044	3418	0.302637097244639	0.159835071549842
S5C36076	5332	0.317131675241409	0.154741692942032
S5C36091	2478	0.750086743844602	0.0592737274285487
S5C36094	6018	0.974970694146271	0.0041232112539413
S5C36100	2698	0.534423465149717	0.139235460597122
S5C36159	6387	0.927879451405382	0.0101867572156197
S5C36212	97355	0.993854857689295	0.00157652195003638
S5C36230	6626	0.163247761406273	0.257579432452098
S5C36240	3738	0.0315088951189412	0.535532379335435
S5C36259	5302	0.214438731196308	0.211860295901043
S5C36275	2727	0.951423152334323	0.00570016343125922
S5C36284	2106	0.855395941079016	0.0283015107426157
S5C36292	3255	0.499867288387259	0.0878001455251031
S5C36322	4329	0.614957647136062	0.0637885035168567
S5C36329	2154	0.0499505979368405	0.686092398453382
S5C36387	11644	0.0634423204337146	0.409653165170992
S5C36419	2462	0.0525773853120102	0.676884442141348
S5C36427	2623	0.907290360738307	0.0149479810260294
S5C36430	2127	0.830990499804497	0.0352772352214294
S5C36433	6214	0.259557799095312	0.184210526315789
S5C36458	4135	0.590651355388435	0.0682755275284987
S5C36525	2822	0.600531872644346	0.111412285247339
S5C36567	2246	0.530042080665016	0.141547414995815
S5C36627	2919	0.485607142349714	0.162275282018575
S5C36628	3579	0.418651097493995	0.113388309483386
S5C36678	8230	0.973659604910683	0.00448702401164201
S5C36697	2177	0.482794035538214	0.16355084306613
S5C36741	6672	0.0857445241532118	0.362721319427601
S5C36754	2477	0.224956628990201	0.35149679116674
S5C36808	2420	0.0583577632540684	0.65551879459481
S5C36814	3424	0.0219758010128628	0.599805966529226
S5C36876	2505	0.156946525115237	0.441104954757444
S5C36893	7045	0.0478347509094911	0.459980596652923
S5C36895	2291	0.888095935765057	0.0195320285406784
S5C36915	2926	0.224709569801188	0.351735958863156
S5C36928	8613	0.0427137379135616	0.479747756487994
S5C36961	3867	0.988937797550952	0.00254668930390492
S5C37017	2214	0.756790323382171	0.0570414955953283
S5C37020	2261	0.74329428099443	0.0616654043927134
S5C37029	2566	0.393676243832542	0.211822856459521
S5C37057	10222	0.0604356114797499	0.419961193305845
S5C37070	2211	0.0465349547070792	0.699804679714593
S5C37111	7107	0.076055019982089	0.383216104778074
S5C37117	2493	0.657558239753058	0.0887710766532467
S5C37144	3058	0.0270780007652054	0.564394858113024
S5C37167	41158	0.851357598139529	0.0209798690274072
S5C37176	3386	0.399507354059074	0.120422022798933
S5C37243	2494	0.982983883127776	0.00103639335113804
S5C37269	2561	0.536044022488123	0.138517957507873
S5C37282	2413	0.371498122830662	0.22585402798262
S5C37315	4011	0.0929053580597914	0.34804753820034
S5C37336	2587	0.461066978304891	0.174393111970343
S5C37366	4294	0.18400622846263	0.237084647101625
S5C37368	3761	0.204720249058694	0.220227989328159
S5C37389	2898	0.428443042938452	0.191812492526009
S5C37414	4097	0.6554366161279	0.0544506427358719
S5C37422	2119	0.121367291015379	0.49990034679316
S5C37461	9169	0.0437330988304804	0.474896919718651
S5C37483	3258	0.0442029564909178	0.473562939607082
S5C37489	3117	0.0852173673741709	0.36369148678147
S5C37526	2795	0.14219393020392	0.463148244110495
S5C37532	5883	0.182704054344187	0.23793354353626
S5C37592	4939	0.0271402097077995	0.563667232597623
S5C37601	2285	0.182927163581988	0.403356320006378
S5C37660	2886	0.185315517300105	0.400007972256547
S5C37751	2936	0.982423413416466	0.00103639335113804
S5C37758	2103	0.218094978170041	0.358313070514609
S5C37776	3397	0.0534514914678707	0.442032500606355
S5C37788	2551	0.117223955052539	0.506876071271974
S5C37804	7583	0.699097294136095	0.0462042202279893
S5C37807	2066	0.227937555641911	0.348387611113326
S5C37821	3401	0.104106305558092	0.328401649284502
S5C37860	5242	0.131873439721692	0.288624787775891
S5C37906	6479	0.895767976806535	0.0138248847926267
S5C37920	2559	0.516335243293823	0.14840355562642
S5C37982	3388	0.262110474554173	0.182634004365753
S5C38008	3223	0.501695024609633	0.0870725200097017
S5C38015	2129	0.627116969827264	0.0998525132538765
S5C38018	4724	0.92821350025556	0.0101867572156197
S5C38024	2196	0.156646519096956	0.441503567584805
S5C38034	2111	0.717054133985702	0.0695579383744569
S5C38051	12555	0.0624651584490071	0.413048750909532
S5C38061	2444	0.110571736055532	0.519153346354686
S5C38069	4111	0.042057201495172	0.482900800388067
S5C38161	2232	0.117734130419188	0.505799816638099
S5C38200	56527	0.953553314565145	0.0067911714770798
S5C38204	3713	0.0266528425279132	0.566335192820762
S5C38228	2232	0.922441308902745	0.0116394945589349
S5C38245	5537	0.0300439020502743	0.543778801843318
S5C38246	3551	0.261191926851962	0.18287654620422
S5C38267	2267	0.165907370331768	0.427671702475386
S5C38287	2851	0.662239102783369	0.0873360704747479
S5C38294	2687	0.395084704759516	0.211105353370271
S5C38334	3023	0.0160565080785102	0.65195246179966
S5C38419	4936	0.0311236441825263	0.537836526800873
S5C38423	2471	0.317313904294519	0.265874755849643
S5C38479	3364	0.750184138066047	0.036745088527771
S5C38518	2808	0.0408691347602142	0.723243113963407
S5C38544	3052	0.0134293400415853	0.679966044142615
S5C38550	2656	0.291285426496726	0.286881651851557
S5C38647	2083	0.153780792476839	0.445728863554829
S7C16	3720	0.242756763457696	0.192820761581373
S7C35	5426	0.0220339525239784	0.599199611933058
S7C43	4347	0.0629048456910475	0.411472228959496
S7C63	4433	0.344013724422888	0.140916808149406
S7C134	2177	0.0443632206237564	0.708295132937378
S7C137	4197	0.104418740087372	0.328037836526801
S7C170	2725	0.18633844244118	0.398533104795312
S7C174	6940	0.0759142992796167	0.383822459374242
S7C208	2588	0.991573863918796	0.000398612827360784
S7C245	5849	0.257691060079085	0.185180693669658
S7C255	8815	0.114261729401187	0.313606597138006
S7C273	2334	0.331363907455942	0.254554151552597
S7C284	2069	0.97836352920595	0.00159445130944314
S7C331	2585	0.0801153611649206	0.589428787818392
S7C346	2310	0.502626987222182	0.15470163829872
S7C361	2174	0.132303191515884	0.478534699246622
S7C370	4046	0.734402107523763	0.0391705069124424
S7C386	2077	0.0945448854405809	0.554510304141587
S7C417	5200	0.482507368394879	0.0922871695367451
S7C433	4437	0.0353994178208972	0.514309968469561
S7C472	4879	0.0500614663508689	0.452219257821974
S7C502	7200	0.0967467264693807	0.341377637642493
S7C511	4209	0.134129279572319	0.285714285714286
S7C516	2052	0.196688818929489	0.384900546099573
S7C546	2811	0.139423214787331	0.466935065970423
S7C573	9888	0.963585719970705	0.00569973320397769
S7C629	2303	0.963804008440459	0.0037070992944553
S7C647	8148	0.16633022386389	0.254547659471259
S7C699	2020	0.724529844529099	0.0677243193685973
S7C719	3535	0.00579134876401074	0.799175357749212
S7C736	5747	0.0323091895960823	0.531166626243027
S7C750	5588	0.0823692279975458	0.369997574581615
S7C782	4039	0.009946827106734	0.725442638855203
S7C815	2245	0.218095336039159	0.358313070514609
S7C818	4676	0.267617553673163	0.179966044142615
S7C824	3305	0.315930412795607	0.155105505699733
S7C827	5750	0.0889108053195069	0.356657773465923
S7C844	5048	0.0133667497568514	0.680451127819549
S7C926	7045	0.591683265698269	0.0680329856900315
S7C931	2519	0.186604021606821	0.398373659664368
S7C976	2773	0.654197831851013	0.089966915135329
S7C1089	3012	0.982279269357391	0.0033955857385399
S7C1143	2570	0.912211097875925	0.01423047793678
S7C1161	2216	0.0872777605370925	0.57196954597999
S7C1162	7501	0.439687901492741	0.106112054329372
S7C1187	2382	0.0197838755113176	0.833260254314984
S7C1194	2725	0.970887961302273	0.00247139952963686
S7C1231	4124	0.00415376791981346	0.834343924326946
S7C1243	3878	0.0538009241174422	0.440941062333252
S7C1280	3461	0.951014289636547	0.0071549842347805
S7C1331	2146	0.144866334689315	0.458962809423207
